cashup_id,restaurant_id,bod_amount,sales,expenses,tax,delivery_charges,eod_amount,match_status,banking_id,cash_up_date,cashup_status
5907,17,958.04,2043.04,478.19,174.7,76.76,2446.13,True,5907,2024-03-07,Closed
5908,17,1555.52,2094.99,149.02,178.6,65.47,3436.02,True,5908,2024-03-08,Closed
5909,17,2563.7,1815.92,383.42,154.75,55.21,3940.99,True,5909,2024-03-09,Closed
5910,17,3697.94,2249.12,557.7,193.0,101.98,5287.38,True,5910,2024-03-10,Closed
5911,17,1394.64,1884.31,648.84,161.0,67.6,2562.51,True,5911,2024-03-11,Closed
5912,17,2510.91,1890.23,525.94,162.25,86.5,3788.7,True,5912,2024-03-12,Closed
5913,17,1110.19,1943.96,1446.39,167.15,96.48,1511.28,True,5913,2024-03-13,Closed
5914,17,955.2,2253.86,441.03,192.64,83.02,2685.01,True,5914,2024-03-14,Closed
5915,17,2493.97,1803.91,241.65,153.26,42.48,4013.75,True,5915,2024-03-15,Closed
5916,17,529.89,1905.87,498.68,163.87,94.08,1843.0,True,5916,2024-03-16,Closed
5917,17,1604.58,2016.15,372.74,170.93,39.32,3208.67,True,5917,2024-03-17,Closed
5918,17,1895.83,2106.8,1456.85,180.6,90.24,2455.54,True,5918,2024-03-18,Closed
5919,17,292.76,2005.14,616.19,172.35,98.06,1583.65,True,5919,2024-03-19,Closed
5920,17,1099.24,2040.09,220.65,174.6,80.75,2837.93,True,5920,2024-03-20,Closed
5921,17,1442.98,2110.93,237.93,180.17,71.17,3244.81,True,5921,2024-03-21,Closed
5922,17,2239.16,1985.02,644.05,169.49,68.74,3511.39,True,5922,2024-03-22,Closed
5923,17,1496.31,1796.91,402.3,152.66,43.01,2847.91,True,5923,2024-03-23,Closed
5924,17,1478.24,2164.86,339.77,185.59,93.59,3209.74,True,5924,2024-03-24,Closed
5925,17,1665.94,1851.92,996.58,158.56,75.01,2446.27,True,5925,2024-03-25,Closed
5926,17,68.0,2006.33,840.91,171.24,67.02,1166.4,True,5926,2024-03-26,Closed
5927,17,857.04,1717.44,245.28,146.07,45.21,2283.99,True,5927,2024-03-27,Closed
5928,17,1115.54,2185.72,426.84,188.52,123.03,2751.39,True,5928,2024-03-28,Closed
5929,17,936.47,2242.06,482.49,193.0,117.17,2578.87,True,5929,2024-03-29,Closed
5930,17,2028.2,2207.8,597.2,189.98,112.96,3525.84,True,5930,2024-03-30,Closed
5931,17,530.11,2131.51,439.86,181.97,73.17,2148.59,True,5931,2024-03-31,Closed
5932,17,1600.08,1783.2,690.99,152.44,66.01,2626.28,True,5932,2024-04-01,Closed
5933,17,288.47,1866.23,535.47,159.96,79.87,1539.36,True,5933,2024-04-02,Closed
5934,17,562.73,2055.64,186.21,176.05,84.14,2348.02,True,5934,2024-04-03,Closed
5935,17,1945.01,1942.11,427.02,165.53,60.03,3400.07,True,5935,2024-04-04,Closed
5936,17,1969.2,2318.97,284.8,198.65,96.81,3906.56,True,5936,2024-04-05,Closed
5937,17,939.47,2075.82,646.08,177.74,84.13,2285.08,True,5937,2024-04-06,Closed
5938,17,1432.32,1982.73,431.9,169.11,64.2,2918.95,True,5938,2024-04-07,Closed
5939,17,1351.13,2221.44,601.06,191.44,120.99,2850.52,True,5939,2024-04-08,Closed
5940,17,510.89,1998.41,351.52,170.76,72.63,2085.15,True,5940,2024-04-09,Closed
5941,17,1182.57,1963.23,164.46,168.77,96.42,2884.92,True,5941,2024-04-10,Closed
5942,17,1686.3,2257.21,350.35,192.86,81.26,3511.9,True,5942,2024-04-11,Closed
5943,17,1365.5,1993.9,236.54,170.05,63.93,3058.93,True,5943,2024-04-12,Closed
5944,17,312.1,1979.99,825.21,171.54,130.12,1336.76,True,5944,2024-04-13,Closed
5945,17,9.73,2150.47,522.76,183.5,71.11,1566.33,True,5945,2024-04-14,Closed
5946,17,1096.14,1992.19,206.05,171.97,116.06,2766.22,True,5946,2024-04-15,Closed
5947,17,348.3,1947.98,1315.54,166.48,71.0,909.74,True,5947,2024-04-16,Closed
5948,17,469.95,2154.98,463.37,185.07,100.67,2060.89,True,5948,2024-04-17,Closed
5949,17,1843.4,1915.77,217.44,164.11,79.91,3461.82,True,5949,2024-04-18,Closed
5950,17,2768.95,2133.7,865.69,181.76,63.13,3973.83,True,5950,2024-04-19,Closed
5951,17,1658.26,1922.19,816.42,165.68,105.28,2658.75,True,5951,2024-04-20,Closed
5952,17,1216.47,1895.61,1099.16,161.71,62.71,1950.21,True,5952,2024-04-21,Closed
5953,17,776.95,2275.25,465.68,193.83,67.87,2518.65,True,5953,2024-04-22,Closed
5954,17,1735.14,1925.37,203.85,163.75,51.21,3405.45,True,5954,2024-04-23,Closed
5955,17,527.01,2087.2,815.89,178.33,75.34,1722.98,True,5955,2024-04-24,Closed
5956,17,867.44,2174.13,469.13,186.11,87.28,2485.16,True,5956,2024-04-25,Closed
5957,17,1562.45,2146.41,407.81,183.59,82.29,3218.76,True,5957,2024-04-26,Closed
5958,17,3107.25,1913.06,614.38,163.63,73.21,4332.72,True,5958,2024-04-27,Closed
5959,17,3854.13,2034.84,371.91,174.11,79.37,5437.69,True,5959,2024-04-28,Closed
5960,17,3388.71,1879.69,322.35,160.59,67.26,4878.79,True,5960,2024-04-29,Closed
5961,17,2974.45,2265.37,598.93,193.72,85.74,4555.15,True,5961,2024-04-30,Closed
5962,17,1761.45,2124.25,591.39,181.45,75.66,3218.65,True,5962,2024-05-01,Closed
5963,17,2095.07,1714.93,1005.37,147.01,74.69,2729.94,True,5963,2024-05-02,Closed
5964,17,908.24,1948.05,207.67,166.54,72.46,2576.16,True,5964,2024-05-03,Closed
5965,17,2448.04,1914.62,350.23,163.99,79.19,3933.24,True,5965,2024-05-04,Closed
5966,17,3846.67,2044.33,637.57,176.82,127.68,5125.75,True,5966,2024-05-05,Closed
5967,17,3685.16,2041.76,247.57,175.08,89.18,5390.17,True,5967,2024-05-06,Closed
5968,17,4581.49,2000.05,309.89,170.9,71.9,6199.75,True,5968,2024-05-07,Closed
5969,17,2121.9,2302.01,896.01,198.24,121.4,3406.5,True,5969,2024-05-08,Closed
5970,17,2247.38,2015.51,256.81,173.29,99.54,3906.54,True,5970,2024-05-09,Closed
5971,17,2979.46,2151.07,364.69,183.63,73.01,4692.83,True,5971,2024-05-10,Closed
5972,17,3452.9,1849.94,1261.42,157.17,44.01,3997.41,True,5972,2024-05-11,Closed
5973,17,3168.96,2037.9,392.93,174.48,82.51,4731.42,True,5973,2024-05-12,Closed
5974,17,693.61,1871.71,204.35,159.59,59.25,2301.72,True,5974,2024-05-13,Closed
5975,17,1381.86,2031.28,1103.68,173.6,74.22,2235.24,True,5975,2024-05-14,Closed
5976,17,1885.41,2051.08,436.08,175.4,77.39,3423.02,True,5976,2024-05-15,Closed
5977,17,3114.02,2235.62,357.07,191.84,100.94,4891.63,True,5977,2024-05-16,Closed
5978,17,3879.08,1647.76,427.27,141.06,66.53,5033.04,True,5978,2024-05-17,Closed
5979,17,2450.04,2045.98,384.56,176.56,117.66,3993.8,True,5979,2024-05-18,Closed
5980,17,3145.95,2127.13,225.13,182.29,90.48,4957.47,True,5980,2024-05-19,Closed
5981,17,2352.06,1905.08,2093.87,162.72,67.27,2096.0,True,5981,2024-05-20,Closed
5982,17,214.74,2049.73,1622.36,176.68,112.73,529.38,True,5982,2024-05-21,Closed
5983,17,258.69,1992.31,362.07,168.59,31.18,1857.75,True,5983,2024-05-22,Closed
5984,17,864.06,1911.47,587.14,164.13,89.38,2099.01,True,5984,2024-05-23,Closed
5985,17,137.12,2108.02,303.57,179.76,66.97,1874.6,True,5985,2024-05-24,Closed
5986,17,383.71,1875.58,183.99,161.18,90.31,1984.99,True,5986,2024-05-25,Closed
5987,17,1813.37,2045.4,257.36,176.18,109.37,3492.04,True,5987,2024-05-26,Closed
5988,17,2332.49,1945.99,461.13,166.88,86.32,3731.03,True,5988,2024-05-27,Closed
5989,17,493.29,1935.54,687.64,165.76,79.31,1661.88,True,5989,2024-05-28,Closed
5990,17,169.39,2036.29,679.12,175.62,114.68,1411.88,True,5990,2024-05-29,Closed
5991,17,1163.18,1953.17,707.3,167.63,88.74,2320.31,True,5991,2024-05-30,Closed
5992,17,543.67,2000.33,1181.44,170.78,68.01,1294.55,True,5992,2024-05-31,Closed
5993,17,397.07,2254.26,709.41,193.05,92.5,1849.42,True,5993,2024-06-01,Closed
5994,17,203.06,1803.27,640.0,153.54,51.8,1314.53,True,5994,2024-06-02,Closed
5995,17,329.96,2164.24,441.74,183.67,46.53,2005.93,True,5995,2024-06-03,Closed
5996,17,293.65,1997.38,930.16,171.49,92.27,1268.6,True,5996,2024-06-04,Closed
5997,17,1069.49,1949.92,347.09,166.75,74.45,2597.87,True,5997,2024-06-05,Closed
5998,17,2141.18,1928.06,219.96,164.97,74.53,3774.75,True,5998,2024-06-06,Closed
5999,17,51.82,1913.89,142.59,165.11,108.07,1715.05,True,5999,2024-06-07,Closed
6000,17,368.82,1952.69,243.44,166.53,62.38,2015.69,True,6000,2024-06-08,Closed
6001,17,1788.83,1957.66,514.19,167.89,86.43,3145.87,True,6001,2024-06-09,Closed
6002,17,2680.43,2037.84,497.09,174.53,84.36,4136.82,True,6002,2024-06-10,Closed
6003,17,1387.12,2030.7,606.32,175.85,131.36,2680.14,True,6003,2024-06-11,Closed
6004,17,1332.93,2048.56,624.32,174.09,50.43,2706.74,True,6004,2024-06-12,Closed
6005,17,1906.41,2128.26,141.84,181.77,74.41,3818.42,True,6005,2024-06-13,Closed
6006,17,650.56,2179.88,641.83,187.4,106.7,2081.91,True,6006,2024-06-14,Closed
6007,17,1960.97,2043.87,802.54,175.01,82.29,3120.01,True,6007,2024-06-15,Closed
6008,17,353.5,2067.09,321.86,176.29,66.78,2031.95,True,6008,2024-06-16,Closed
6009,17,385.44,1986.03,476.03,170.2,83.67,1811.77,True,6009,2024-06-17,Closed
6010,17,1271.72,2217.28,397.25,190.17,98.2,2993.55,True,6010,2024-06-18,Closed
6011,17,2679.39,2112.61,401.48,179.59,53.41,4337.11,True,6011,2024-06-19,Closed
6012,17,4310.58,2010.33,454.37,171.91,76.3,5790.24,True,6012,2024-06-20,Closed
6013,17,5275.84,2117.63,366.04,181.4,87.51,6939.92,True,6013,2024-06-21,Closed
6014,17,164.11,1923.99,803.09,166.16,113.06,1171.95,True,6014,2024-06-22,Closed
6015,17,389.95,1982.98,544.03,170.44,96.65,1732.25,True,6015,2024-06-23,Closed
6016,17,662.89,2056.03,506.1,175.28,63.78,2149.04,True,6016,2024-06-24,Closed
6017,17,819.18,2141.78,1336.81,183.82,97.38,1526.77,True,6017,2024-06-25,Closed
6018,17,904.32,2146.17,238.75,184.24,98.55,2713.19,True,6018,2024-06-26,Closed
6019,17,1673.45,2084.19,275.58,179.12,101.21,3380.85,True,6019,2024-06-27,Closed
6020,17,2093.2,2142.75,1100.88,184.15,103.46,3031.61,True,6020,2024-06-28,Closed
6021,17,1867.05,2248.44,745.22,192.26,84.16,3286.11,True,6021,2024-06-29,Closed
6022,17,959.26,1994.71,490.79,171.08,88.21,2374.97,True,6022,2024-06-30,Closed
6023,17,1462.78,1890.85,957.35,161.8,74.24,2322.04,True,6023,2024-07-01,Closed
6024,17,244.94,2153.22,1289.99,183.3,61.16,1047.01,True,6024,2024-07-02,Closed
6025,17,369.67,1977.29,440.83,168.63,63.25,1842.88,True,6025,2024-07-03,Closed
6026,17,1161.89,1982.18,1931.52,171.42,123.43,1089.12,True,6026,2024-07-04,Closed
6027,17,241.67,2044.26,1678.13,174.89,79.09,528.71,True,6027,2024-07-05,Closed
6028,17,186.68,2040.57,449.02,174.18,69.7,1708.53,True,6028,2024-07-06,Closed
6029,17,382.14,2317.98,418.7,198.38,91.14,2190.28,True,6029,2024-07-07,Closed
6030,17,1044.46,2112.83,624.68,180.91,85.61,2447.0,True,6030,2024-07-08,Closed
6031,17,1153.86,1703.84,755.51,144.83,42.37,2059.82,True,6031,2024-07-09,Closed
6032,17,604.5,1967.76,499.22,168.53,81.39,1991.65,True,6032,2024-07-10,Closed
6033,17,917.9,2024.08,387.9,174.13,102.56,2451.52,True,6033,2024-07-11,Closed
6034,17,1748.56,1920.88,990.83,166.61,130.86,2547.75,True,6034,2024-07-12,Closed
6035,17,2459.66,2155.1,448.22,184.3,82.38,4084.16,True,6035,2024-07-13,Closed
6036,17,2886.21,1694.23,378.18,146.33,99.79,4102.47,True,6036,2024-07-14,Closed
6037,17,3418.99,2068.49,1164.31,177.58,95.2,4227.97,True,6037,2024-07-15,Closed
6038,17,3475.4,1749.08,437.76,149.14,55.49,4731.23,True,6038,2024-07-16,Closed
6039,17,4053.61,2056.89,445.51,176.32,88.47,5576.52,True,6039,2024-07-17,Closed
6040,17,3423.38,2217.77,257.95,189.02,69.04,5314.16,True,6040,2024-07-18,Closed
6041,17,2311.24,1881.69,588.14,161.54,86.87,3517.92,True,6041,2024-07-19,Closed
6042,17,2143.08,2162.99,320.76,185.03,83.52,3901.79,True,6042,2024-07-20,Closed
6043,17,3521.03,2041.4,409.32,173.82,57.95,5095.16,True,6043,2024-07-21,Closed
6044,17,3018.33,2175.99,640.33,186.73,98.72,4455.27,True,6044,2024-07-22,Closed
6045,17,2469.87,2089.18,446.84,180.4,122.32,3989.89,True,6045,2024-07-23,Closed
6046,17,305.86,2117.99,248.5,180.64,68.13,2107.22,True,6046,2024-07-24,Closed
6047,17,140.36,1937.14,500.33,164.88,53.64,1523.53,True,6047,2024-07-25,Closed
6048,17,1449.45,2224.89,964.55,189.44,63.58,2646.21,True,6048,2024-07-26,Closed
6049,17,1330.24,2266.67,929.53,194.09,91.93,2575.45,True,6049,2024-07-27,Closed
6050,17,198.56,2148.69,560.46,184.42,98.0,1688.79,True,6050,2024-07-28,Closed
6051,17,871.26,2185.13,918.18,187.15,89.58,2048.63,True,6051,2024-07-29,Closed
6052,17,545.77,1988.43,247.14,169.07,50.81,2236.25,True,6052,2024-07-30,Closed
6053,17,948.22,2102.34,244.9,181.13,113.59,2692.07,True,6053,2024-07-31,Closed
6054,17,1479.6,1778.66,722.45,151.49,51.97,2483.84,True,6054,2024-08-01,Closed
6055,17,2101.31,1918.19,320.84,163.28,53.79,3644.87,True,6055,2024-08-02,Closed
6056,17,3098.11,1897.29,212.28,162.11,68.7,4714.42,True,6056,2024-08-03,Closed
6057,17,2146.02,2087.79,635.3,178.57,80.36,3518.15,True,6057,2024-08-04,Closed
6058,17,2212.91,2147.18,251.76,183.25,71.79,4036.54,True,6058,2024-08-05,Closed
6059,17,1297.35,1842.72,471.25,156.76,49.31,2619.51,True,6059,2024-08-06,Closed
6060,17,2416.17,1942.47,541.55,166.54,84.82,3732.27,True,6060,2024-08-07,Closed
6061,17,3065.87,2006.61,1152.7,170.66,52.61,3867.17,True,6061,2024-08-08,Closed
6062,17,444.23,1988.54,707.65,170.42,83.91,1641.21,True,6062,2024-08-09,Closed
6063,17,1622.01,1898.38,1185.49,161.93,61.63,2273.27,True,6063,2024-08-10,Closed
6064,17,751.54,2003.58,247.85,170.19,46.69,2460.58,True,6064,2024-08-11,Closed
6065,17,451.53,2044.43,277.72,175.04,82.29,2135.95,True,6065,2024-08-12,Closed
6066,17,690.92,2063.39,1101.37,176.2,72.1,1580.84,True,6066,2024-08-13,Closed
6067,17,355.19,1803.65,278.39,153.75,56.33,1824.12,True,6067,2024-08-14,Closed
6068,17,984.4,1878.38,515.78,161.9,102.25,2244.75,True,6068,2024-08-15,Closed
6069,17,2133.47,2140.07,618.44,182.94,79.31,3575.79,True,6069,2024-08-16,Closed
6070,17,3185.98,2013.09,474.66,172.64,88.2,4636.21,True,6070,2024-08-17,Closed
6071,17,1295.65,1894.65,285.34,163.73,114.01,2790.95,True,6071,2024-08-18,Closed
6072,17,706.8,1948.89,662.99,167.72,100.8,1891.9,True,6072,2024-08-19,Closed
6073,17,148.56,2071.24,351.61,177.71,93.46,1774.73,True,6073,2024-08-20,Closed
6074,17,506.6,1814.9,404.28,155.2,68.56,1848.66,True,6074,2024-08-21,Closed
6075,17,1119.89,2057.42,349.21,176.27,85.84,2742.26,True,6075,2024-08-22,Closed
6076,17,150.02,2000.09,124.45,171.05,76.06,1949.6,True,6076,2024-08-23,Closed
6077,17,186.85,2167.34,564.15,185.1,75.79,1714.25,True,6077,2024-08-24,Closed
6078,17,881.21,1861.52,809.77,158.21,46.11,1886.85,True,6078,2024-08-25,Closed
6079,17,261.71,2052.93,1871.61,175.77,82.27,360.76,True,6079,2024-08-26,Closed
6080,17,144.18,1920.06,455.88,163.77,60.94,1547.42,True,6080,2024-08-27,Closed
6081,17,765.68,1977.73,371.12,169.18,76.13,2296.16,True,6081,2024-08-28,Closed
6082,17,1746.97,2261.55,455.35,192.68,68.56,3484.61,True,6082,2024-08-29,Closed
6083,17,1679.28,2280.66,190.92,194.83,81.15,3687.87,True,6083,2024-08-30,Closed
6084,17,2688.11,1694.05,353.09,145.17,72.35,3956.72,True,6084,2024-08-31,Closed
6085,17,963.12,1836.93,451.94,157.83,87.34,2260.77,True,6085,2024-09-01,Closed
6086,17,887.0,2202.83,351.96,188.87,95.14,2642.73,True,6086,2024-09-02,Closed
6087,17,1612.01,2036.28,360.59,172.17,28.47,3259.23,True,6087,2024-09-03,Closed
6088,17,1300.9,1724.78,893.47,146.77,47.76,2084.45,True,6088,2024-09-04,Closed
6089,17,137.45,2172.48,292.28,187.11,116.03,1901.62,True,6089,2024-09-05,Closed
6090,17,1662.81,1926.89,777.84,164.21,59.26,2752.6,True,6090,2024-09-06,Closed
6091,17,1508.1,2050.08,542.91,175.2,74.39,2940.88,True,6091,2024-09-07,Closed
6092,17,2426.52,2009.7,557.11,172.45,90.81,3788.3,True,6092,2024-09-08,Closed
6093,17,753.9,1993.64,375.04,170.49,74.94,2297.56,True,6093,2024-09-09,Closed
6094,17,2217.8,1878.53,222.14,161.12,83.05,3791.14,True,6094,2024-09-10,Closed
6095,17,3097.76,1874.9,188.85,161.56,101.41,4682.4,True,6095,2024-09-11,Closed
6096,17,1673.4,2155.42,872.06,184.64,90.49,2866.27,True,6096,2024-09-12,Closed
6097,17,20.58,1985.78,467.68,169.32,62.91,1475.77,True,6097,2024-09-13,Closed
6098,17,50.93,2004.74,429.73,170.78,59.2,1566.74,True,6098,2024-09-14,Closed
6099,17,1063.44,2167.9,1499.4,185.73,90.65,1641.29,True,6099,2024-09-15,Closed
6100,17,1139.01,1728.79,1075.72,147.41,55.54,1736.54,True,6100,2024-09-16,Closed
6101,17,460.02,2164.6,278.68,185.85,100.98,2244.96,True,6101,2024-09-17,Closed
6102,17,1029.9,1896.5,408.49,162.18,71.89,2446.02,True,6102,2024-09-18,Closed
6103,17,1931.45,2222.52,385.97,191.48,119.72,3648.28,True,6103,2024-09-19,Closed
6104,17,299.25,2255.23,1230.76,193.34,97.88,1225.84,True,6104,2024-09-20,Closed
6105,17,593.46,1663.28,266.2,143.43,92.86,1897.68,True,6105,2024-09-21,Closed
6106,17,603.97,1870.2,1501.69,161.3,104.94,867.54,True,6106,2024-09-22,Closed
6107,17,857.19,2011.1,1050.1,171.66,66.82,1751.37,True,6107,2024-09-23,Closed
6108,17,1084.72,2171.78,308.79,186.89,110.74,2836.97,True,6108,2024-09-24,Closed
6109,17,233.17,2184.28,331.21,188.24,119.02,1967.22,True,6109,2024-09-25,Closed
6110,17,101.82,2055.51,597.31,176.81,103.43,1456.59,True,6110,2024-09-26,Closed
6111,17,869.63,2160.8,252.09,186.02,112.23,2666.11,True,6111,2024-09-27,Closed
6112,17,673.47,2110.99,308.6,180.23,72.95,2402.91,True,6112,2024-09-28,Closed
6113,17,1918.88,1771.28,332.66,152.98,104.89,3252.61,True,6113,2024-09-29,Closed
6114,17,1237.0,1904.58,1125.98,163.58,89.94,1925.66,True,6114,2024-09-30,Closed
6115,17,754.13,1861.7,664.74,158.33,48.84,1902.25,True,6115,2024-10-01,Closed
6116,17,1249.38,2067.46,1726.07,176.85,79.53,1511.24,True,6116,2024-10-02,Closed
6117,17,642.58,1717.47,699.61,146.2,48.88,1611.56,True,6117,2024-10-03,Closed
6118,17,649.14,2014.77,1314.4,171.36,53.09,1296.42,True,6118,2024-10-04,Closed
6119,17,141.87,2065.04,808.86,177.27,95.65,1302.4,True,6119,2024-10-05,Closed
6120,17,706.83,2122.22,305.01,180.39,53.04,2471.0,True,6120,2024-10-06,Closed
6121,17,1720.24,2035.95,432.78,174.28,82.02,3241.39,True,6121,2024-10-07,Closed
6122,17,1534.93,1954.05,553.93,168.78,115.73,2819.32,True,6122,2024-10-08,Closed
6123,17,1292.41,2168.49,363.32,186.1,98.75,2998.83,True,6123,2024-10-09,Closed
6124,17,458.59,1956.32,1226.9,166.97,66.14,1121.87,True,6124,2024-10-10,Closed
6125,17,143.98,2039.47,511.89,175.3,99.58,1571.98,True,6125,2024-10-11,Closed
6126,17,960.06,2108.47,501.83,181.1,99.62,2467.08,True,6126,2024-10-12,Closed
6127,17,2387.86,2305.33,364.85,197.9,105.81,4222.53,True,6127,2024-10-13,Closed
6128,17,3076.91,2027.58,451.64,174.16,96.65,4556.2,True,6128,2024-10-14,Closed
6129,17,289.48,2056.35,714.94,175.92,79.87,1551.02,True,6129,2024-10-15,Closed
6130,17,349.05,2183.43,260.48,187.06,90.63,2181.37,True,6130,2024-10-16,Closed
6131,17,1985.71,2034.1,308.61,174.39,88.4,3622.8,True,6131,2024-10-17,Closed
6132,17,2038.23,2183.33,636.28,187.35,98.78,3486.5,True,6132,2024-10-18,Closed
6133,17,2641.17,1997.55,860.47,170.97,78.96,3699.29,True,6133,2024-10-19,Closed
6134,17,1269.07,1829.87,546.92,156.72,75.23,2476.79,True,6134,2024-10-20,Closed
6135,17,1203.05,2210.98,232.94,189.63,97.71,3083.38,True,6135,2024-10-21,Closed
6136,17,1801.08,2145.32,381.08,184.36,103.37,3461.95,True,6136,2024-10-22,Closed
6137,17,354.9,1862.55,609.29,159.77,83.07,1525.09,True,6137,2024-10-23,Closed
6138,17,399.47,1823.42,1386.75,155.77,64.97,771.17,True,6138,2024-10-24,Closed
6139,17,516.92,2131.77,230.28,183.12,101.7,2316.71,True,6139,2024-10-25,Closed
6140,17,1124.35,2049.32,309.3,175.46,83.38,2780.99,True,6140,2024-10-26,Closed
6141,17,1398.72,2117.02,353.03,181.97,103.32,3059.39,True,6141,2024-10-27,Closed
6142,17,1554.34,1905.07,665.9,161.99,49.55,2743.96,True,6142,2024-10-28,Closed
6143,17,100.77,1856.53,865.68,159.56,90.54,1001.08,True,6143,2024-10-29,Closed
6144,17,317.32,1964.47,492.61,168.62,89.79,1699.39,True,6144,2024-10-30,Closed
6145,17,794.56,1780.38,752.69,154.01,111.52,1710.73,True,6145,2024-10-31,Closed
6146,17,223.14,2060.57,330.25,175.89,70.31,1883.15,True,6146,2024-11-01,Closed
6147,17,799.2,2027.99,985.89,174.6,106.05,1735.25,True,6147,2024-11-02,Closed
6148,17,1123.47,1956.34,397.69,167.62,82.69,2599.43,True,6148,2024-11-03,Closed
6149,17,1130.86,2044.43,505.15,175.12,84.36,2585.78,True,6149,2024-11-04,Closed
6150,17,585.04,2103.08,606.65,180.59,98.12,1983.35,True,6150,2024-11-05,Closed
6151,17,1670.18,1906.05,490.77,163.73,90.29,2995.17,True,6151,2024-11-06,Closed
6152,17,2702.89,1992.97,752.65,169.73,58.11,3885.1,True,6152,2024-11-07,Closed
6153,17,520.28,1960.23,475.27,167.59,73.42,1931.82,True,6153,2024-11-08,Closed
6154,17,561.09,2067.09,577.15,177.61,99.87,1951.16,True,6154,2024-11-09,Closed
6155,17,1856.4,1997.13,571.58,171.5,93.02,3188.93,True,6155,2024-11-10,Closed
6156,17,2228.89,2048.85,1540.0,174.65,63.51,2674.23,True,6156,2024-11-11,Closed
6157,17,2098.7,2251.85,391.86,192.23,77.81,3880.88,True,6157,2024-11-12,Closed
6158,17,194.07,2171.02,179.34,186.02,91.27,2094.48,True,6158,2024-11-13,Closed
6159,17,530.55,1982.36,679.17,170.07,88.48,1745.26,True,6159,2024-11-14,Closed
6160,17,362.75,1930.27,460.89,164.3,54.45,1777.68,True,6160,2024-11-15,Closed
6161,17,263.39,2186.69,650.61,185.31,40.64,1758.83,True,6161,2024-11-16,Closed
6162,17,217.38,1853.32,919.98,158.51,70.48,1080.24,True,6162,2024-11-17,Closed
6163,17,971.71,2079.53,185.47,178.97,106.93,2758.84,True,6163,2024-11-18,Closed
6164,17,1225.35,2005.43,275.07,171.26,70.63,2885.08,True,6164,2024-11-19,Closed
6165,17,1374.17,2076.91,372.52,177.6,77.94,3000.62,True,6165,2024-11-20,Closed
6166,17,1763.83,1873.7,75.29,160.79,85.11,3477.13,True,6166,2024-11-21,Closed
6167,17,3078.46,1963.61,1131.98,166.99,50.69,3859.4,True,6167,2024-11-22,Closed
6168,17,3208.33,2005.1,482.88,171.77,84.14,4646.41,True,6168,2024-11-23,Closed
6169,17,1275.63,1908.5,322.31,163.87,88.87,2772.95,True,6169,2024-11-24,Closed
6170,17,1760.55,2163.38,445.21,185.47,93.24,3385.48,True,6170,2024-11-25,Closed
6171,17,1274.07,2074.49,463.21,177.43,79.85,2805.5,True,6171,2024-11-26,Closed
6172,17,1783.87,2077.22,185.33,177.78,82.57,3593.19,True,6172,2024-11-27,Closed
6173,17,542.89,1982.09,698.54,170.03,88.52,1737.92,True,6173,2024-11-28,Closed
6174,17,543.72,1989.38,193.05,170.61,87.8,2252.25,True,6174,2024-11-29,Closed
6175,17,1376.36,1869.11,1389.33,159.65,66.72,1789.42,True,6175,2024-11-30,Closed
6176,17,683.68,1858.52,1854.34,158.31,55.7,632.16,True,6176,2024-12-01,Closed
