sales_id,restaurant_id,creditcard_tip,drinks_payment,food_payment,other_payment,service_charges,delivery_charges,Date
5567,16,4.5,412.05,1380.57,345.13,66.38,81.01,2024-04-01
5568,16,9.55,409.49,1374.04,315.88,57.11,95.73,2024-04-02
5569,16,1.76,434.93,1316.01,273.06,55.15,92.11,2024-04-03
5570,16,7.15,408.26,1041.23,250.22,56.38,57.17,2024-04-04
5571,16,9.45,480.67,1288.33,274.26,46.8,110.72,2024-04-05
5572,16,5.5,512.75,1130.34,315.72,43.67,108.57,2024-04-06
5573,16,0.35,364.17,1312.04,289.95,54.81,87.01,2024-04-07
5574,16,7.6,455.43,1119.38,270.28,53.19,78.11,2024-04-08
5575,16,5.25,506.08,1368.89,313.34,76.1,66.64,2024-04-09
5576,16,3.61,440.96,1328.8,284.95,55.21,95.08,2024-04-10
5577,16,2.12,506.66,1337.45,299.51,61.25,91.9,2024-04-11
5578,16,4.41,462.61,1319.98,323.17,66.19,78.23,2024-04-12
5579,16,3.43,529.28,1264.48,225.0,75.35,51.18,2024-04-13
5580,16,9.74,407.44,1260.51,279.08,56.65,81.38,2024-04-14
5581,16,9.22,509.04,1332.7,329.42,78.27,60.61,2024-04-15
5582,16,1.59,486.42,1227.39,266.23,61.67,74.72,2024-04-16
5583,16,0.34,531.81,1460.38,324.95,75.29,81.14,2024-04-17
5584,16,2.51,466.41,1297.0,269.89,79.03,45.3,2024-04-18
5585,16,3.52,422.75,1208.11,258.39,57.49,73.93,2024-04-19
5586,16,3.85,460.0,1329.03,264.55,69.52,66.33,2024-04-20
5587,16,9.61,475.23,1348.6,319.33,79.02,56.29,2024-04-21
5588,16,6.38,435.9,1166.82,305.14,46.45,97.94,2024-04-22
5589,16,7.22,394.78,1130.1,285.02,59.57,61.87,2024-04-23
5590,16,9.12,411.27,1491.26,337.51,60.15,103.68,2024-04-24
5591,16,6.4,525.07,1312.79,334.54,41.23,134.8,2024-04-25
5592,16,1.4,475.97,1588.74,290.49,77.95,79.56,2024-04-26
5593,16,0.7,426.5,1225.12,274.06,66.93,58.71,2024-04-27
5594,16,3.76,446.18,1375.82,294.56,73.06,65.51,2024-04-28
5595,16,2.64,423.4,1418.16,290.22,52.43,108.34,2024-04-29
5596,16,6.81,499.01,1407.32,289.01,68.62,82.29,2024-04-30
5597,16,0.51,467.48,1227.52,318.78,63.67,74.04,2024-05-01
5598,16,4.67,402.18,1243.38,319.1,65.46,65.58,2024-05-02
5599,16,8.4,499.82,1127.74,311.61,54.02,85.91,2024-05-03
5600,16,3.54,491.02,1453.7,241.39,62.36,93.87,2024-05-04
5601,16,6.1,401.63,1242.32,329.47,59.66,78.01,2024-05-05
5602,16,2.85,543.26,1271.11,289.79,67.24,75.99,2024-05-06
5603,16,6.32,339.82,1313.02,285.01,76.96,39.89,2024-05-07
5604,16,8.66,396.64,1133.2,268.0,66.97,45.85,2024-05-08
5605,16,1.95,487.1,1450.9,345.77,74.48,79.41,2024-05-09
5606,16,8.46,406.01,1302.02,318.56,60.16,82.32,2024-05-10
5607,16,5.55,409.44,1449.62,260.63,72.61,66.73,2024-05-11
5608,16,0.58,446.48,1200.48,258.29,51.55,87.5,2024-05-12
5609,16,0.96,397.78,1298.24,284.9,66.29,65.54,2024-05-13
5610,16,8.48,524.42,1392.96,260.78,55.23,107.36,2024-05-14
5611,16,6.92,448.53,1155.89,284.51,63.49,61.88,2024-05-15
5612,16,2.33,482.95,1296.68,307.79,66.66,75.35,2024-05-16
5613,16,6.48,413.14,1271.62,291.96,58.76,80.19,2024-05-17
5614,16,2.56,419.17,1358.87,273.52,68.31,68.57,2024-05-18
5615,16,8.13,386.65,1270.63,300.5,75.55,44.68,2024-05-19
5616,16,1.55,465.38,1376.01,354.25,51.9,115.78,2024-05-20
5617,16,5.76,461.34,1223.83,346.09,46.35,110.43,2024-05-21
5618,16,6.78,416.55,1338.22,318.08,50.17,106.93,2024-05-22
5619,16,3.52,500.24,1464.52,286.73,80.89,63.35,2024-05-23
5620,16,8.77,414.23,1449.53,303.99,61.23,94.34,2024-05-24
5621,16,5.48,381.0,1272.58,355.87,50.39,100.18,2024-05-25
5622,16,1.06,425.43,1338.39,318.83,77.79,52.74,2024-05-26
5623,16,9.2,524.41,1230.75,337.17,61.81,85.64,2024-05-27
5624,16,0.82,423.1,1176.92,293.65,48.34,92.68,2024-05-28
5625,16,9.91,481.92,1461.37,303.08,60.53,103.57,2024-05-29
5626,16,4.95,412.46,1160.53,283.03,65.57,54.48,2024-05-30
5627,16,7.7,423.38,1267.02,243.76,63.13,67.17,2024-05-31
5628,16,4.86,427.99,1352.39,337.4,54.5,102.78,2024-06-01
5629,16,1.67,436.19,1037.21,339.83,65.42,50.5,2024-06-02
5630,16,6.36,510.87,1401.45,273.21,53.92,110.68,2024-06-03
5631,16,8.81,433.16,1245.42,297.81,69.15,59.36,2024-06-04
5632,16,2.15,428.1,1399.13,333.02,60.53,94.95,2024-06-05
5633,16,5.9,347.34,1053.69,292.01,57.42,54.49,2024-06-06
5634,16,3.97,468.5,1339.74,298.23,75.69,59.29,2024-06-07
5635,16,7.42,441.41,1100.48,261.59,56.92,66.51,2024-06-08
5636,16,4.26,436.38,1323.2,324.22,65.12,78.13,2024-06-09
5637,16,6.53,461.32,1395.04,296.76,47.99,119.27,2024-06-10
5638,16,5.78,442.93,1282.77,320.8,64.48,75.69,2024-06-11
5639,16,3.56,539.25,1412.14,268.43,63.72,94.54,2024-06-12
5640,16,7.58,563.72,1135.83,298.11,61.33,77.11,2024-06-13
5641,16,4.7,413.31,1349.45,322.08,62.54,83.48,2024-06-14
5642,16,4.55,470.69,1338.05,269.19,52.07,103.69,2024-06-15
5643,16,6.19,424.69,1286.54,241.84,48.49,98.33,2024-06-16
5644,16,2.84,380.95,1218.27,305.87,69.1,52.33,2024-06-17
5645,16,7.48,435.4,1248.33,298.94,52.88,92.5,2024-06-18
5646,16,0.9,477.86,1303.17,308.64,44.5,119.98,2024-06-19
5647,16,8.88,424.18,1415.01,302.69,56.13,101.96,2024-06-20
5648,16,2.42,479.74,1294.3,338.7,83.09,45.07,2024-06-21
5649,16,9.65,395.77,1168.65,343.79,65.63,59.55,2024-06-22
5650,16,5.88,501.29,1202.98,277.76,58.34,81.51,2024-06-23
5651,16,1.33,523.22,1292.98,316.96,57.7,97.89,2024-06-24
5652,16,3.03,439.39,1399.7,307.25,69.13,76.36,2024-06-25
5653,16,8.67,506.75,1094.14,382.87,57.37,83.56,2024-06-26
5654,16,7.52,336.05,1374.16,364.23,55.61,96.21,2024-06-27
5655,16,3.11,524.04,1317.06,297.04,67.56,78.72,2024-06-28
5656,16,6.43,410.37,1348.07,303.3,70.9,64.4,2024-06-29
5657,16,2.66,461.92,1325.59,324.19,69.45,72.24,2024-06-30
5658,16,8.42,377.89,1138.62,289.63,55.36,69.88,2024-07-01
5659,16,4.53,424.82,1365.09,291.75,45.97,116.28,2024-07-02
5660,16,6.74,457.27,1471.85,275.49,61.13,98.13,2024-07-03
5661,16,2.26,453.53,1484.45,281.93,74.16,73.64,2024-07-04
5662,16,6.6,369.38,1324.16,329.33,54.5,93.27,2024-07-05
5663,16,7.59,462.27,1127.41,338.26,64.47,63.81,2024-07-06
5664,16,3.34,470.73,1247.03,348.82,61.96,82.74,2024-07-07
5665,16,9.34,381.21,1204.29,328.22,63.52,64.3,2024-07-08
5666,16,0.51,416.68,1406.3,284.39,58.49,93.78,2024-07-09
5667,16,0.7,492.21,1213.52,260.72,70.27,56.08,2024-07-10
5668,16,9.36,438.99,1199.91,201.4,53.75,76.5,2024-07-11
5669,16,6.31,404.76,1575.71,352.94,70.59,92.13,2024-07-12
5670,16,8.76,516.09,1065.41,278.46,52.23,81.53,2024-07-13
5671,16,1.54,517.54,1316.71,287.03,62.57,87.0,2024-07-14
5672,16,2.24,436.78,1170.72,319.57,66.52,59.68,2024-07-15
5673,16,4.1,511.36,1186.83,342.25,56.15,91.73,2024-07-16
5674,16,4.75,464.26,1337.66,313.82,61.54,88.48,2024-07-17
5675,16,6.32,384.45,1329.53,349.23,68.2,69.95,2024-07-18
5676,16,8.32,453.67,1008.05,323.76,51.85,74.86,2024-07-19
5677,16,5.72,416.45,1234.32,355.9,56.85,86.95,2024-07-20
5678,16,9.39,434.01,1272.99,272.71,63.62,70.77,2024-07-21
5679,16,4.3,418.8,1067.37,277.27,36.65,103.01,2024-07-22
5680,16,9.62,459.88,1323.7,329.03,84.8,41.65,2024-07-23
5681,16,3.05,400.59,1331.6,267.9,49.91,100.21,2024-07-24
5682,16,7.26,354.22,1158.29,304.41,70.22,41.3,2024-07-25
5683,16,5.08,471.26,1208.98,367.82,66.38,72.09,2024-07-26
5684,16,0.74,447.84,1380.12,293.0,59.95,92.24,2024-07-27
5685,16,5.68,442.39,1275.95,265.94,54.42,89.58,2024-07-28
5686,16,4.1,490.23,1189.46,304.59,63.79,70.84,2024-07-29
5687,16,3.6,473.77,1079.72,261.97,48.37,84.83,2024-07-30
5688,16,8.61,417.26,1415.56,358.3,38.59,141.94,2024-07-31
5689,16,9.51,470.36,1383.8,328.7,69.86,78.54,2024-08-01
5690,16,2.84,487.9,1446.08,352.61,85.06,58.55,2024-08-02
5691,16,9.48,383.66,1214.17,343.06,57.99,78.13,2024-08-03
5692,16,8.98,365.24,1305.8,319.51,52.72,93.63,2024-08-04
5693,16,6.65,494.32,1336.25,296.4,59.55,93.62,2024-08-05
5694,16,1.83,480.57,1327.59,299.51,59.84,91.08,2024-08-06
5695,16,7.55,504.24,1314.41,311.59,61.44,90.16,2024-08-07
5696,16,1.9,454.41,1095.28,323.51,59.08,69.21,2024-08-08
5697,16,4.16,446.18,1116.93,312.17,66.1,55.35,2024-08-09
5698,16,2.6,407.91,1462.42,302.94,70.18,76.93,2024-08-10
5699,16,3.27,498.18,1046.18,291.32,44.81,93.93,2024-08-11
5700,16,3.84,350.95,1303.69,362.15,68.04,65.61,2024-08-12
5701,16,3.23,411.8,1265.46,367.33,65.84,72.73,2024-08-13
5702,16,4.65,513.04,1317.65,275.33,49.34,111.89,2024-08-14
5703,16,3.22,448.31,1309.38,312.44,46.28,114.43,2024-08-15
5704,16,1.44,515.3,1212.66,305.04,59.73,83.8,2024-08-16
5705,16,5.24,508.88,1346.93,305.44,45.09,125.96,2024-08-17
5706,16,4.16,529.13,1165.63,256.33,63.3,68.52,2024-08-18
5707,16,5.28,453.99,1122.1,294.68,55.8,75.48,2024-08-19
5708,16,6.61,476.41,1041.33,365.46,45.72,96.88,2024-08-20
5709,16,6.29,465.24,1097.65,290.65,40.84,103.7,2024-08-21
5710,16,4.93,522.66,1119.32,251.72,54.08,81.21,2024-08-22
5711,16,7.05,361.34,927.12,361.88,40.44,84.18,2024-08-23
5712,16,0.33,399.74,1250.12,307.71,55.32,85.16,2024-08-24
5713,16,7.15,489.32,1177.19,275.3,61.96,70.3,2024-08-25
5714,16,9.18,403.78,1071.42,289.94,55.58,65.35,2024-08-26
5715,16,0.57,546.58,1209.37,296.71,65.37,74.55,2024-08-27
5716,16,9.25,490.41,1343.62,333.5,69.74,77.21,2024-08-28
5717,16,4.66,409.3,1179.82,277.05,56.97,72.69,2024-08-29
5718,16,2.54,477.02,1103.92,276.22,47.66,90.39,2024-08-30
5719,16,3.22,410.28,1320.59,278.97,63.05,74.9,2024-08-31
5720,16,5.16,508.0,1499.77,321.57,73.28,86.38,2024-09-01
5721,16,6.03,434.08,1062.08,308.14,46.59,87.23,2024-09-02
5722,16,3.44,325.97,1267.37,336.22,55.03,82.88,2024-09-03
5723,16,4.95,483.2,1306.46,305.75,70.21,69.14,2024-09-04
5724,16,8.97,461.7,1183.49,282.32,60.52,71.7,2024-09-05
5725,16,7.8,416.26,943.24,260.54,49.76,62.51,2024-09-06
5726,16,1.91,467.74,1328.02,341.64,71.15,71.43,2024-09-07
5727,16,9.92,467.76,1476.97,261.13,78.11,64.38,2024-09-08
5728,16,2.97,462.11,1336.53,284.74,59.86,88.65,2024-09-09
5729,16,7.76,338.95,1224.86,305.49,45.87,95.21,2024-09-10
5730,16,3.45,524.35,1217.6,275.87,57.06,87.7,2024-09-11
5731,16,0.87,434.36,1325.75,289.21,68.15,68.61,2024-09-12
5732,16,5.3,403.7,1130.63,320.4,61.83,61.81,2024-09-13
5733,16,5.19,421.69,1213.13,263.53,49.27,91.3,2024-09-14
5734,16,1.14,439.65,1295.49,274.99,62.91,75.21,2024-09-15
5735,16,2.92,414.28,1124.64,317.71,53.72,78.26,2024-09-16
5736,16,1.96,572.04,1078.63,329.32,56.08,85.82,2024-09-17
5737,16,1.08,389.92,1014.57,272.37,60.52,46.66,2024-09-18
5738,16,2.11,506.58,1286.21,305.73,73.06,63.72,2024-09-19
5739,16,1.14,425.13,1357.7,275.1,65.52,74.72,2024-09-20
5740,16,1.89,490.19,1279.36,314.78,74.89,58.68,2024-09-21
5741,16,4.03,472.81,1031.77,275.54,54.25,69.46,2024-09-22
5742,16,7.13,429.11,1217.24,279.37,79.12,34.41,2024-09-23
5743,16,8.03,462.88,1421.68,266.04,56.99,101.1,2024-09-24
5744,16,1.42,421.76,1402.98,276.54,66.4,77.3,2024-09-25
5745,16,0.43,399.33,1190.35,281.8,53.17,80.77,2024-09-26
5746,16,9.97,436.18,1271.68,227.47,60.74,72.07,2024-09-27
5747,16,3.91,439.04,1521.16,321.67,49.45,129.31,2024-09-28
5748,16,6.61,480.03,1115.19,323.64,41.2,109.5,2024-09-29
5749,16,4.74,472.07,1263.48,353.8,66.75,75.44,2024-09-30
5750,16,9.28,423.14,1349.6,313.21,53.14,102.31,2024-10-01
5751,16,0.66,333.19,1379.65,270.01,48.87,100.59,2024-10-02
5752,16,1.35,393.94,1140.91,351.38,53.71,81.16,2024-10-03
5753,16,2.15,413.29,1092.09,307.31,52.55,76.12,2024-10-04
5754,16,0.15,536.59,1172.53,320.96,62.98,77.08,2024-10-05
5755,16,5.08,469.92,1227.58,291.6,48.82,101.28,2024-10-06
5756,16,5.59,413.4,1102.06,262.75,47.52,82.78,2024-10-07
5757,16,6.22,466.85,1299.66,281.63,69.18,66.44,2024-10-08
5758,16,3.73,478.63,1433.36,302.63,56.79,107.87,2024-10-09
5759,16,4.88,392.62,1289.3,298.03,72.73,52.53,2024-10-10
5760,16,1.11,493.86,1308.7,284.16,37.4,133.82,2024-10-11
5761,16,4.25,487.76,1170.73,280.99,57.3,79.32,2024-10-12
5762,16,8.05,464.31,1183.44,314.4,69.24,57.72,2024-10-13
5763,16,3.7,470.93,1452.88,350.99,84.49,58.51,2024-10-14
5764,16,2.85,400.67,1276.61,334.46,58.26,84.64,2024-10-15
5765,16,0.23,472.35,1171.67,307.93,59.52,76.16,2024-10-16
5766,16,4.81,503.42,1131.15,252.12,68.75,51.14,2024-10-17
5767,16,1.43,465.93,1402.13,280.5,67.36,80.1,2024-10-18
5768,16,8.4,451.96,1278.6,367.59,82.29,45.26,2024-10-19
5769,16,8.55,452.54,1365.36,270.72,65.09,78.61,2024-10-20
5770,16,5.64,445.92,1251.09,301.1,67.86,64.1,2024-10-21
5771,16,2.2,341.26,1308.71,387.81,76.21,51.37,2024-10-22
5772,16,9.55,568.21,1217.53,279.59,59.37,87.83,2024-10-23
5773,16,1.16,319.19,1310.81,274.64,69.47,51.53,2024-10-24
5774,16,8.44,530.19,1294.74,266.97,68.23,72.75,2024-10-25
5775,16,2.45,500.39,1153.38,306.47,57.26,81.51,2024-10-26
5776,16,1.16,491.42,1078.18,311.24,66.44,55.21,2024-10-27
5777,16,4.32,403.24,1214.01,346.39,66.56,63.23,2024-10-28
5778,16,1.6,403.0,1039.34,304.62,57.51,59.7,2024-10-29
5779,16,1.79,453.15,1149.81,269.73,71.73,43.79,2024-10-30
5780,16,3.11,426.72,1182.52,318.07,52.28,88.17,2024-10-31
5781,16,0.19,463.57,1198.71,300.86,48.41,99.49,2024-11-01
5782,16,2.42,425.76,1291.59,356.4,62.47,82.44,2024-11-02
5783,16,7.58,392.82,1334.75,324.67,57.84,89.52,2024-11-03
5784,16,2.95,481.18,1598.55,255.33,86.77,59.97,2024-11-04
5785,16,7.28,444.62,1137.15,287.99,74.5,38.03,2024-11-05
5786,16,3.05,521.99,1316.41,302.75,84.44,45.31,2024-11-06
5787,16,5.19,429.55,1319.69,341.82,55.41,98.31,2024-11-07
5788,16,1.88,418.55,1364.16,321.63,68.58,73.32,2024-11-08
5789,16,0.31,434.28,1392.92,357.88,50.76,117.02,2024-11-09
5790,16,2.12,437.98,1259.07,287.35,65.19,68.03,2024-11-10
5791,16,0.3,409.1,1233.43,301.32,62.82,68.71,2024-11-11
5792,16,6.82,430.22,1340.84,272.44,66.98,70.41,2024-11-12
5793,16,1.21,456.25,1191.61,304.59,39.74,115.72,2024-11-13
5794,16,1.36,473.01,1208.32,301.42,73.26,51.76,2024-11-14
5795,16,3.31,443.62,1265.07,311.53,53.79,94.46,2024-11-15
5796,16,0.01,375.36,1204.66,328.4,65.16,60.54,2024-11-16
5797,16,9.06,522.31,1533.6,312.41,62.55,111.76,2024-11-17
5798,16,9.21,390.24,982.03,355.72,64.54,43.76,2024-11-18
5799,16,9.43,505.3,1286.54,343.99,53.89,105.8,2024-11-19
5800,16,5.56,456.18,1374.97,234.46,83.06,40.45,2024-11-20
5801,16,6.36,465.39,1230.99,346.95,77.35,49.67,2024-11-21
5802,16,3.58,492.51,1308.33,343.58,46.32,121.78,2024-11-22
5803,16,5.39,356.64,1305.49,350.01,65.14,70.97,2024-11-23
5804,16,6.25,423.46,1126.4,394.52,60.32,73.82,2024-11-24
5805,16,5.47,394.04,1126.79,305.82,47.16,88.35,2024-11-25
5806,16,1.78,438.84,1185.21,279.22,46.78,96.76,2024-11-26
5807,16,7.84,424.28,1321.43,288.1,67.32,68.75,2024-11-27
5808,16,9.11,389.51,1369.22,317.13,61.55,84.52,2024-11-28
5809,16,5.19,508.11,1206.37,338.34,73.71,57.88,2024-11-29
5810,16,6.78,371.07,1095.96,280.9,47.28,80.21,2024-11-30
5811,16,9.65,406.03,1513.82,308.84,69.34,84.17,2024-12-01
5812,16,2.74,479.64,1343.09,293.36,65.61,80.41,2024-12-02
5813,16,9.1,503.29,1335.59,285.0,62.14,88.12,2024-12-03
5814,16,6.88,437.14,1260.45,318.17,66.21,69.08,2024-12-04
5815,16,0.06,477.31,1218.57,301.89,69.08,61.65,2024-12-05
5816,16,3.73,407.24,1377.15,312.73,50.46,108.78,2024-12-06
5817,16,5.3,466.45,1326.81,270.48,66.37,73.65,2024-12-07
5818,16,2.41,516.28,1360.89,297.01,59.99,97.46,2024-12-08
5819,16,4.79,463.94,1252.47,360.89,53.43,100.85,2024-12-09
5820,16,4.65,471.1,1253.74,245.55,76.17,44.74,2024-12-10
5821,16,9.56,422.41,1498.04,281.25,69.81,80.58,2024-12-11
5822,16,2.39,494.42,1228.39,311.12,60.89,81.59,2024-12-12
5823,16,7.54,436.54,1324.66,315.89,48.45,110.8,2024-12-13
5824,16,7.57,537.04,1073.19,292.82,65.3,59.71,2024-12-14
5825,16,7.09,489.9,1522.04,262.98,46.9,133.74,2024-12-15
5826,16,4.76,391.87,1471.25,241.76,48.25,113.98,2024-12-16
5827,16,6.7,505.36,1281.88,322.32,61.65,87.62,2024-12-17
5828,16,2.14,399.18,1158.26,328.3,58.22,72.13,2024-12-18
5829,16,3.09,431.85,1367.08,301.07,75.78,58.46,2024-12-19
5830,16,3.99,420.65,1057.67,293.27,48.98,79.19,2024-12-20
5831,16,1.25,443.74,1227.25,247.92,53.97,83.93,2024-12-21
5832,16,5.57,539.49,1175.26,290.2,64.79,70.89,2024-12-22
5833,16,8.85,430.85,1086.19,298.56,55.62,70.29,2024-12-23
5834,16,9.6,360.65,1250.51,321.74,57.88,77.57,2024-12-24
5835,16,7.14,466.99,1269.36,316.04,46.44,112.37,2024-12-25
5836,16,6.33,456.62,1408.97,234.8,68.78,72.48,2024-12-26
5837,16,7.9,425.63,1163.17,288.78,63.14,61.46,2024-12-27
5838,16,4.26,491.38,1198.67,309.14,61.9,76.08,2024-12-28
5839,16,0.61,417.37,1375.89,316.6,54.1,102.78,2024-12-29
5840,16,2.53,437.4,1402.17,306.11,49.0,116.59,2024-12-30
5841,17,9.02,480.43,1235.38,318.26,62.61,78.17,2024-01-01
5842,17,4.85,472.18,1219.79,308.75,70.86,58.29,2024-01-02
5843,17,5.06,382.64,1177.75,301.85,62.15,61.94,2024-01-03
5844,17,2.37,442.27,1323.65,331.01,69.69,70.31,2024-01-04
5845,17,0.9,430.41,1250.23,308.87,62.36,74.19,2024-01-05
5846,17,6.42,438.54,1437.49,287.57,70.89,74.63,2024-01-06
5847,17,6.26,546.71,1564.15,229.7,71.3,91.46,2024-01-07
5848,17,1.99,432.19,1313.4,340.43,78.46,51.69,2024-01-08
5849,17,1.28,532.25,1305.24,276.67,69.47,72.48,2024-01-09
5850,17,3.33,362.26,1261.54,296.52,44.43,103.19,2024-01-10
5851,17,4.38,439.31,1287.21,314.88,61.77,80.56,2024-01-11
5852,17,5.42,439.54,1272.37,294.62,38.85,122.96,2024-01-12
5853,17,8.82,430.02,1399.38,265.77,58.71,92.1,2024-01-13
5854,17,4.47,415.98,1364.77,286.29,63.15,80.4,2024-01-14
5855,17,7.02,471.29,1254.46,276.75,66.35,67.55,2024-01-15
5856,17,9.59,377.59,1372.33,280.45,51.83,99.38,2024-01-16
5857,17,9.11,448.26,1360.5,340.07,60.0,94.89,2024-01-17
5858,17,7.94,402.42,1322.43,322.79,47.78,109.21,2024-01-18
5859,17,3.97,562.48,1034.08,284.27,73.5,41.13,2024-01-19
5860,17,4.28,338.19,1370.29,309.24,65.32,71.14,2024-01-20
5861,17,9.7,415.79,1422.08,313.16,79.17,56.79,2024-01-21
5862,17,9.97,497.16,1035.45,300.76,66.84,49.66,2024-01-22
5863,17,7.07,493.73,1297.35,276.27,74.08,58.66,2024-01-23
5864,17,6.94,553.0,1164.13,274.93,65.66,67.9,2024-01-24
5865,17,8.99,525.54,1295.2,254.38,61.53,84.44,2024-01-25
5866,17,6.35,394.83,1270.48,317.52,67.2,63.88,2024-01-26
5867,17,0.19,490.67,1314.73,343.14,54.0,106.87,2024-01-27
5868,17,5.71,434.54,1445.03,264.34,49.03,116.33,2024-01-28
5869,17,6.61,553.2,1315.96,271.82,62.92,88.29,2024-01-29
5870,17,4.67,486.34,1195.65,321.42,50.12,100.11,2024-01-30
5871,17,1.04,518.63,1095.46,347.8,79.76,36.63,2024-01-31
5872,17,3.89,440.64,1263.47,325.52,78.5,45.99,2024-02-01
5873,17,1.49,346.42,1352.97,315.88,63.16,75.21,2024-02-02
5874,17,1.08,466.67,1213.5,341.54,75.65,50.88,2024-02-03
5875,17,4.92,521.35,1203.75,254.16,81.22,35.45,2024-02-04
5876,17,5.83,408.76,1223.49,244.69,45.93,95.82,2024-02-05
5877,17,7.49,442.0,1335.78,225.52,59.79,80.85,2024-02-06
5878,17,2.92,427.95,1236.82,328.69,52.93,93.53,2024-02-07
5879,17,2.66,386.21,1305.75,302.88,48.74,102.03,2024-02-08
5880,17,8.28,444.34,1134.06,279.13,41.57,102.59,2024-02-09
5881,17,0.53,473.44,1213.3,282.42,52.92,91.1,2024-02-10
5882,17,9.05,476.81,1171.01,290.42,60.76,72.31,2024-02-11
5883,17,4.04,420.44,1316.16,259.12,68.26,63.11,2024-02-12
5884,17,1.46,505.04,1078.59,330.14,59.14,73.11,2024-02-13
5885,17,6.72,458.81,1136.88,337.94,55.83,81.67,2024-02-14
5886,17,8.55,397.6,1218.02,289.78,57.5,75.55,2024-02-15
5887,17,7.14,429.84,1114.85,316.27,59.4,67.28,2024-02-16
5888,17,8.46,508.1,1255.24,297.98,73.8,58.56,2024-02-17
5889,17,7.61,507.7,1414.18,333.84,77.61,70.35,2024-02-18
5890,17,5.11,421.43,1341.67,313.73,69.86,68.0,2024-02-19
5891,17,1.17,472.77,1023.97,303.08,55.24,69.52,2024-02-20
5892,17,9.11,486.51,1239.38,278.48,50.46,99.56,2024-02-21
5893,17,3.32,540.19,1271.4,341.16,63.04,89.16,2024-02-22
5894,17,2.18,463.3,1364.98,304.34,43.79,125.72,2024-02-23
5895,17,3.01,530.55,1161.59,294.75,59.1,80.52,2024-02-24
5896,17,7.97,509.08,1228.06,321.2,65.57,74.68,2024-02-25
5897,17,2.62,435.36,1186.2,286.72,56.08,78.64,2024-02-26
5898,17,1.71,433.81,1406.43,293.28,60.21,92.92,2024-02-27
5899,17,3.72,419.29,1423.97,272.12,69.77,72.02,2024-02-28
5900,17,2.05,523.78,1248.33,323.88,62.44,84.67,2024-02-29
5901,17,3.78,430.22,1310.98,344.28,55.9,96.73,2024-03-01
5902,17,4.55,412.06,1179.28,264.18,67.52,50.5,2024-03-02
5903,17,9.63,470.63,1359.38,217.29,59.73,85.29,2024-03-03
5904,17,5.11,375.86,1301.25,307.58,44.74,108.98,2024-03-04
5905,17,6.33,511.72,1397.35,254.09,73.03,70.3,2024-03-05
5906,17,3.67,403.58,1168.74,284.95,59.66,66.42,2024-03-06
5907,17,8.14,487.24,1299.14,256.66,63.78,76.76,2024-03-07
5908,17,6.09,428.64,1360.67,305.68,72.0,65.47,2024-03-08
5909,17,4.06,430.24,1088.44,297.24,63.19,55.21,2024-03-09
5910,17,6.98,522.97,1450.28,275.87,61.48,101.98,2024-03-10
5911,17,5.01,422.24,1167.84,294.23,60.42,67.6,2024-03-11
5912,17,2.52,459.96,1200.04,230.23,51.27,86.5,2024-03-12
5913,17,6.02,428.28,1209.48,306.2,48.96,96.48,2024-03-13
5914,17,3.29,401.88,1524.24,327.74,71.17,83.02,2024-03-14
5915,17,6.42,348.39,1201.82,253.7,68.99,42.48,2024-03-15
5916,17,4.69,458.76,1157.61,289.5,48.27,94.08,2024-03-16
5917,17,3.17,449.51,1268.87,297.77,81.13,39.32,2024-03-17
5918,17,3.13,430.76,1387.73,288.31,60.24,90.24,2024-03-18
5919,17,9.35,437.38,1282.48,285.28,51.24,98.06,2024-03-19
5920,17,9.13,504.69,1301.07,234.33,61.63,80.75,2024-03-20
5921,17,7.21,440.86,1347.9,322.17,69.96,71.17,2024-03-21
5922,17,6.86,495.61,1170.73,318.68,64.9,68.74,2024-03-22
5923,17,9.43,359.63,1125.98,311.3,68.34,43.01,2024-03-23
5924,17,7.07,456.62,1409.17,299.07,61.45,93.59,2024-03-24
5925,17,0.88,389.15,1176.35,286.42,55.1,75.01,2024-03-25
5926,17,6.91,393.43,1317.72,295.18,66.81,67.02,2024-03-26
5927,17,2.06,352.48,1105.47,259.49,63.27,45.21,2024-03-27
5928,17,3.6,429.23,1408.48,348.01,47.78,123.03,2024-03-28
5929,17,1.34,431.34,1424.7,386.02,53.53,117.17,2024-03-29
5930,17,7.57,490.03,1390.35,327.42,53.89,112.96,2024-03-30
5931,17,8.8,475.16,1341.92,314.43,70.01,73.17,2024-03-31
5932,17,6.48,398.36,1143.38,241.46,56.15,66.01,2024-04-01
5933,17,1.13,461.78,1113.67,290.78,53.37,79.87,2024-04-02
5934,17,2.97,376.03,1347.46,332.15,60.72,84.14,2024-04-03
5935,17,8.28,397.94,1210.7,333.47,67.1,60.03,2024-04-04
5936,17,4.78,499.9,1524.56,294.51,67.54,96.81,2024-04-05
5937,17,6.04,524.42,1270.08,281.32,61.75,84.13,2024-04-06
5938,17,2.47,493.25,1222.04,267.44,67.01,64.2,2024-04-07
5939,17,1.95,529.65,1391.68,300.11,50.56,120.99,2024-04-08
5940,17,0.69,425.62,1285.45,287.34,63.61,72.63,2024-04-09
5941,17,9.12,414.7,1254.98,293.55,49.94,96.42,2024-04-10
5942,17,6.93,540.79,1396.24,320.18,72.24,81.26,2024-04-11
5943,17,2.22,469.25,1271.73,252.92,67.72,63.93,2024-04-12
