expense_id,restaurat_id,bills,vendors,wage advances,repairs,sundries,Exp Date
4806,14,80.61,25.5,189.51,11.22,49.63,2024-03-01
4807,14,176.42,24.99,163.35,50.63,37.65,2024-03-02
4808,14,125.47,5.82,275.82,75.36,71.36,2024-03-03
4809,14,12.28,78.0,256.54,64.66,84.86,2024-03-04
4810,14,229.46,20.15,91.36,202.89,48.87,2024-03-05
4811,14,261.89,33.85,120.7,1271.29,73.28,2024-03-06
4812,14,12.95,41.35,21.56,13.24,3.33,2024-03-07
4813,14,86.52,31.11,329.85,100.16,6.37,2024-03-08
4814,14,246.79,17.96,17.52,18.93,34.28,2024-03-09
4815,14,116.25,10.72,223.51,7.71,88.54,2024-03-10
4816,14,39.52,19.18,396.46,1.06,9.21,2024-03-11
4817,14,121.59,5.73,165.28,93.77,20.25,2024-03-12
4818,14,32.51,2.75,685.32,1043.32,56.6,2024-03-13
4819,14,56.97,50.84,317.37,471.86,9.65,2024-03-14
4820,14,116.93,34.9,150.82,30.8,21.09,2024-03-15
4821,14,90.23,35.43,108.62,77.8,95.85,2024-03-16
4822,14,64.17,40.68,37.51,11.32,67.83,2024-03-17
4823,14,190.89,82.93,226.14,51.47,43.97,2024-03-18
4824,14,132.72,24.06,248.52,118.36,53.02,2024-03-19
4825,14,34.5,53.97,387.87,82.57,94.95,2024-03-20
4826,14,84.25,32.26,325.05,24.27,82.7,2024-03-21
4827,14,157.08,5.18,20.27,1352.48,36.05,2024-03-22
4828,14,203.24,20.57,591.09,26.62,98.7,2024-03-23
4829,14,63.39,63.79,198.69,39.02,27.18,2024-03-24
4830,14,41.6,98.13,257.81,215.09,13.13,2024-03-25
4831,14,323.98,6.33,219.84,32.91,28.03,2024-03-26
4832,14,11.59,40.43,49.57,160.49,95.8,2024-03-27
4833,14,125.51,18.06,70.98,1009.06,8.88,2024-03-28
4834,14,383.4,177.61,95.98,36.27,86.17,2024-03-29
4835,14,50.33,4.72,86.19,10.45,82.04,2024-03-30
4836,14,415.53,24.45,15.37,144.6,91.83,2024-03-31
4837,14,203.41,40.57,444.02,37.0,35.99,2024-04-01
4838,14,233.66,2.23,474.24,30.18,1.6,2024-04-02
4839,14,16.28,8.99,146.86,208.35,53.46,2024-04-03
4840,14,7.17,33.22,555.17,87.39,97.4,2024-04-04
4841,14,35.94,12.77,421.96,60.46,43.48,2024-04-05
4842,14,24.53,22.12,188.79,26.74,26.29,2024-04-06
4843,14,70.09,146.14,9.71,120.15,5.53,2024-04-07
4844,14,17.68,51.16,123.77,35.54,93.74,2024-04-08
4845,14,127.29,21.3,175.56,75.36,40.35,2024-04-09
4846,14,123.25,113.5,347.64,10.46,70.95,2024-04-10
4847,14,17.13,7.36,34.81,26.51,32.12,2024-04-11
4848,14,82.97,53.89,16.36,24.63,25.35,2024-04-12
4849,14,77.39,51.59,160.6,31.41,44.03,2024-04-13
4850,14,116.92,81.22,40.67,20.83,59.14,2024-04-14
4851,14,66.86,57.47,24.8,105.19,51.3,2024-04-15
4852,14,47.99,50.81,47.65,298.77,37.64,2024-04-16
4853,14,286.24,8.14,193.79,49.59,74.21,2024-04-17
4854,14,56.84,6.23,81.51,3.79,47.99,2024-04-18
4855,14,57.03,101.61,293.46,383.52,14.53,2024-04-19
4856,14,155.13,89.9,97.42,155.52,66.23,2024-04-20
4857,14,33.48,59.53,18.67,11.9,9.12,2024-04-21
4858,14,596.63,15.27,188.58,25.7,84.04,2024-04-22
4859,14,397.71,10.86,19.18,12.34,52.38,2024-04-23
4860,14,19.26,41.99,122.5,36.03,15.6,2024-04-24
4861,14,62.46,53.17,158.53,62.68,2.26,2024-04-25
4862,14,39.15,9.67,128.05,108.96,31.83,2024-04-26
4863,14,416.29,10.41,31.88,89.22,22.23,2024-04-27
4864,14,210.13,6.59,67.0,24.45,53.1,2024-04-28
4865,14,543.75,75.86,78.66,81.26,94.36,2024-04-29
4866,14,86.74,199.99,165.9,20.9,66.77,2024-04-30
4867,14,29.93,14.87,182.07,33.03,81.29,2024-05-01
4868,14,237.66,91.1,179.5,15.97,74.26,2024-05-02
4869,14,6.01,47.73,202.78,84.84,42.92,2024-05-03
4870,14,55.55,136.81,71.27,71.43,21.03,2024-05-04
4871,14,281.6,12.15,49.49,63.16,44.78,2024-05-05
4872,14,186.74,15.16,22.12,31.99,46.85,2024-05-06
4873,14,51.88,12.88,5.08,392.08,37.63,2024-05-07
4874,14,367.65,11.78,214.8,293.91,73.96,2024-05-08
4875,14,22.23,13.64,305.07,0.08,90.14,2024-05-09
4876,14,46.69,4.61,288.41,47.94,35.14,2024-05-10
4877,14,8.93,54.36,162.23,127.54,24.62,2024-05-11
4878,14,286.2,45.64,169.94,71.0,27.15,2024-05-12
4879,14,100.68,10.86,187.47,16.12,80.27,2024-05-13
4880,14,245.18,15.64,113.45,142.34,54.19,2024-05-14
4881,14,20.15,132.2,66.94,68.26,50.37,2024-05-15
4882,14,179.11,99.78,554.66,13.57,23.31,2024-05-16
4883,14,179.25,13.73,218.51,1068.64,73.47,2024-05-17
4884,14,395.0,36.11,75.23,114.32,55.25,2024-05-18
4885,14,178.6,162.44,347.39,27.52,68.43,2024-05-19
4886,14,118.24,5.87,92.45,98.84,19.39,2024-05-20
4887,14,205.52,35.14,225.75,182.34,20.23,2024-05-21
4888,14,118.44,9.34,67.36,36.25,92.81,2024-05-22
4889,14,167.49,10.93,420.67,300.11,48.89,2024-05-23
4890,14,210.03,86.12,164.71,163.46,14.95,2024-05-24
4891,14,119.73,3.12,14.55,315.92,33.63,2024-05-25
4892,14,85.33,7.2,146.09,36.79,82.87,2024-05-26
4893,14,122.7,13.39,468.42,57.8,19.66,2024-05-27
4894,14,150.6,15.06,158.52,86.99,56.34,2024-05-28
4895,14,68.57,23.9,14.88,29.55,60.26,2024-05-29
4896,14,14.65,79.05,115.62,98.8,79.43,2024-05-30
4897,14,18.62,4.99,216.05,129.05,73.33,2024-05-31
4898,14,38.27,9.33,63.18,28.99,34.32,2024-06-01
4899,14,76.15,11.93,266.24,20.49,14.47,2024-06-02
4900,14,13.43,12.09,20.55,84.3,93.85,2024-06-03
4901,14,146.86,60.05,181.41,138.3,23.0,2024-06-04
4902,14,146.26,58.33,320.12,11.51,22.68,2024-06-05
4903,14,28.28,33.92,119.49,162.07,83.84,2024-06-06
4904,14,373.46,22.45,18.01,78.75,60.43,2024-06-07
4905,14,187.68,12.92,17.9,91.81,27.95,2024-06-08
4906,14,155.29,10.92,381.83,0.58,84.07,2024-06-09
4907,14,93.04,20.73,247.41,301.16,68.76,2024-06-10
4908,14,28.43,11.26,288.17,1.79,60.08,2024-06-11
4909,14,67.73,132.84,132.5,147.22,29.36,2024-06-12
4910,14,62.99,13.28,13.88,50.0,45.88,2024-06-13
4911,14,433.83,1.84,5.37,113.07,64.91,2024-06-14
4912,14,32.46,55.69,0.59,36.24,45.85,2024-06-15
4913,14,87.09,122.03,65.84,199.11,62.47,2024-06-16
4914,14,4.22,27.35,139.6,3.96,20.26,2024-06-17
4915,14,130.47,87.44,112.49,6.94,93.46,2024-06-18
4916,14,35.59,25.78,33.72,22.62,32.85,2024-06-19
4917,14,69.05,32.71,918.08,1011.04,88.34,2024-06-20
4918,14,317.6,21.94,55.16,29.31,48.85,2024-06-21
4919,14,213.09,3.23,43.03,114.62,3.6,2024-06-22
4920,14,171.23,49.65,100.49,54.3,33.64,2024-06-23
4921,14,41.56,11.35,684.35,107.39,10.31,2024-06-24
4922,14,56.27,77.96,201.97,18.1,49.61,2024-06-25
4923,14,5.86,3.3,352.63,48.94,45.08,2024-06-26
4924,14,65.93,3.78,141.29,51.71,8.01,2024-06-27
4925,14,85.43,4.29,273.08,76.43,51.34,2024-06-28
4926,14,137.4,22.67,399.97,9.61,56.84,2024-06-29
4927,14,66.07,31.78,217.16,72.65,60.32,2024-06-30
4928,14,80.27,31.68,147.58,356.48,37.24,2024-07-01
4929,14,999.99,9.36,56.57,5.46,34.08,2024-07-02
4930,14,6.34,184.76,53.26,43.41,84.63,2024-07-03
4931,14,131.28,4.64,31.44,157.18,15.13,2024-07-04
4932,14,51.33,56.8,372.25,2.3,34.44,2024-07-05
4933,14,175.6,53.53,30.54,49.67,86.88,2024-07-06
4934,14,36.12,38.15,212.67,81.6,50.21,2024-07-07
4935,14,173.79,49.44,120.94,126.77,5.24,2024-07-08
4936,14,46.01,130.69,113.02,28.29,79.45,2024-07-09
4937,14,46.71,3.25,162.35,103.03,43.52,2024-07-10
4938,14,433.69,34.88,222.56,212.98,42.7,2024-07-11
4939,14,349.95,6.81,18.08,71.9,29.39,2024-07-12
4940,14,50.0,33.16,10.78,215.5,59.45,2024-07-13
4941,14,211.62,77.41,170.12,61.48,18.35,2024-07-14
4942,14,149.76,22.15,163.14,40.67,56.73,2024-07-15
4943,14,131.49,3.49,16.47,222.97,66.84,2024-07-16
4944,14,29.28,55.55,39.7,20.71,69.32,2024-07-17
4945,14,388.85,29.66,322.51,25.61,79.78,2024-07-18
4946,14,177.49,106.23,14.29,167.03,47.44,2024-07-19
4947,14,334.98,93.63,83.72,72.68,34.46,2024-07-20
4948,14,24.58,37.22,730.07,36.76,58.3,2024-07-21
4949,14,312.76,21.06,86.65,99.03,9.2,2024-07-22
4950,14,310.72,148.77,186.95,16.34,93.07,2024-07-23
4951,14,38.31,10.0,90.36,0.57,36.07,2024-07-24
4952,14,101.98,64.97,75.12,49.57,51.61,2024-07-25
4953,14,22.16,14.83,107.44,19.59,38.05,2024-07-26
4954,14,15.94,30.92,354.86,8.99,23.3,2024-07-27
4955,14,254.47,10.66,215.37,115.93,63.62,2024-07-28
4956,14,31.88,62.84,49.22,211.81,99.98,2024-07-29
4957,14,100.65,26.37,94.69,148.22,94.92,2024-07-30
4958,14,100.9,44.03,367.38,1197.1,45.95,2024-07-31
4959,14,207.7,10.6,13.59,236.6,7.82,2024-08-01
4960,14,248.07,1.37,833.42,215.93,78.65,2024-08-02
4961,14,39.87,18.73,145.99,53.79,83.87,2024-08-03
4962,14,431.69,72.24,93.17,35.78,50.05,2024-08-04
4963,14,254.5,3.01,261.42,84.95,35.85,2024-08-05
4964,14,593.96,58.3,32.16,47.0,33.54,2024-08-06
4965,14,34.8,28.48,999.99,64.82,97.55,2024-08-07
4966,14,168.28,1.02,96.61,7.35,8.65,2024-08-08
4967,14,30.13,44.24,42.66,95.01,81.9,2024-08-09
4968,14,209.81,41.13,745.85,46.72,94.84,2024-08-10
4969,14,152.52,35.6,182.9,13.18,98.16,2024-08-11
4970,14,119.38,41.08,105.17,52.2,17.63,2024-08-12
4971,14,233.05,24.58,312.06,7.26,58.52,2024-08-13
4972,14,117.08,56.48,152.56,123.83,65.18,2024-08-14
4973,14,180.62,112.32,195.75,40.99,5.36,2024-08-15
4974,14,203.12,61.44,516.06,1401.83,67.43,2024-08-16
4975,14,86.19,22.21,26.75,4.27,39.79,2024-08-17
4976,14,174.35,32.73,38.63,256.35,64.06,2024-08-18
4977,14,67.33,21.68,268.94,125.76,63.03,2024-08-19
4978,14,16.01,51.51,705.6,28.79,83.15,2024-08-20
4979,14,611.24,29.63,161.35,137.29,43.34,2024-08-21
4980,14,73.57,0.27,34.38,18.57,31.94,2024-08-22
4981,14,70.08,34.79,22.17,83.51,87.47,2024-08-23
4982,14,9.05,5.9,332.08,29.31,79.29,2024-08-24
4983,14,11.77,12.28,116.68,93.72,48.99,2024-08-25
4984,14,408.08,0.45,35.65,150.87,24.66,2024-08-26
4985,14,382.5,20.42,167.58,48.39,51.64,2024-08-27
4986,14,4.86,22.41,136.65,13.76,22.36,2024-08-28
4987,14,31.13,14.75,115.28,258.89,60.04,2024-08-29
4988,14,236.74,59.45,141.96,65.45,97.36,2024-08-30
4989,14,126.44,104.94,98.53,58.09,87.62,2024-08-31
4990,14,27.86,7.79,161.55,17.02,48.55,2024-09-01
4991,14,328.14,166.91,305.59,1364.29,60.59,2024-09-02
4992,14,34.63,72.53,281.84,7.65,37.38,2024-09-03
4993,14,138.79,86.76,62.17,42.98,96.3,2024-09-04
4994,14,40.57,15.34,242.9,16.44,83.21,2024-09-05
4995,14,78.66,58.78,159.72,69.38,38.1,2024-09-06
4996,14,291.8,12.45,109.55,67.53,56.87,2024-09-07
4997,14,393.64,134.58,6.13,164.39,60.15,2024-09-08
4998,14,156.01,40.07,3.0,64.92,40.05,2024-09-09
4999,14,219.11,3.8,179.11,116.49,62.67,2024-09-10
5000,14,284.92,34.26,76.86,1007.09,41.48,2024-09-11
5001,14,140.77,40.27,265.42,5.83,19.77,2024-09-12
5002,14,34.41,19.45,214.66,45.65,58.89,2024-09-13
5003,14,265.43,5.8,267.79,63.97,4.4,2024-09-14
5004,14,28.88,35.88,106.39,22.82,28.46,2024-09-15
5005,14,124.85,77.0,85.11,82.52,32.7,2024-09-16
5006,14,109.09,121.88,530.62,79.73,16.48,2024-09-17
5007,14,80.48,10.4,148.59,41.89,32.47,2024-09-18
5008,14,22.74,71.05,188.67,19.19,52.51,2024-09-19
5009,14,7.55,25.42,375.24,8.99,64.32,2024-09-20
5010,14,4.87,5.35,45.68,19.15,33.25,2024-09-21
5011,14,693.88,7.82,895.63,1.11,68.39,2024-09-22
5012,14,132.06,89.37,180.73,30.22,26.48,2024-09-23
5013,14,113.94,56.87,174.79,46.2,41.69,2024-09-24
5014,14,148.38,2.7,105.04,43.83,23.38,2024-09-25
5015,14,43.29,1.46,37.28,79.18,12.83,2024-09-26
5016,14,150.77,31.05,121.13,35.05,11.3,2024-09-27
5017,14,125.85,7.81,2.28,9.79,87.44,2024-09-28
5018,14,238.86,87.8,23.12,24.86,94.63,2024-09-29
5019,14,143.98,78.34,14.33,9.94,70.88,2024-09-30
5020,14,88.02,3.71,223.05,226.99,11.59,2024-10-01
5021,14,160.17,45.67,40.63,168.63,88.01,2024-10-02
5022,14,1.13,16.33,708.92,94.62,29.45,2024-10-03
5023,14,86.27,2.59,38.01,50.03,62.2,2024-10-04
5024,14,702.22,65.17,88.5,84.98,45.74,2024-10-05
5025,14,134.34,30.88,85.15,25.97,83.56,2024-10-06
5026,14,74.35,11.48,263.79,35.78,22.14,2024-10-07
5027,14,79.67,16.07,267.38,121.66,7.99,2024-10-08
5028,14,125.19,42.49,36.78,53.75,26.98,2024-10-09
5029,14,269.86,10.27,489.17,248.23,87.57,2024-10-10
5030,14,125.59,21.41,211.64,4.85,5.64,2024-10-11
5031,14,143.61,15.99,14.77,7.62,79.25,2024-10-12
5032,14,377.07,0.83,51.83,117.11,94.8,2024-10-13
5033,14,102.78,3.93,110.28,11.38,29.37,2024-10-14
5034,14,49.31,9.38,306.4,126.86,31.13,2024-10-15
5035,14,30.41,42.68,280.22,8.85,97.41,2024-10-16
5036,14,162.02,56.9,31.56,1045.32,66.85,2024-10-17
5037,14,343.6,61.1,63.1,103.95,33.5,2024-10-18
5038,14,68.0,9.26,235.0,68.73,78.18,2024-10-19
5039,14,616.73,5.97,49.65,138.23,54.8,2024-10-20
5040,14,64.21,70.8,37.07,112.95,76.32,2024-10-21
5041,14,65.67,28.55,5.84,1490.42,7.22,2024-10-22
5042,14,81.77,1.15,30.04,311.86,86.12,2024-10-23
5043,14,75.68,9.25,165.76,65.19,74.95,2024-10-24
5044,14,111.82,30.6,66.9,27.54,7.23,2024-10-25
5045,14,94.64,56.36,265.64,222.27,42.32,2024-10-26
5046,14,16.03,22.41,91.37,8.15,11.45,2024-10-27
5047,14,178.39,12.59,200.36,64.81,57.86,2024-10-28
5048,14,302.87,4.38,31.02,41.06,63.21,2024-10-29
5049,14,76.12,37.4,36.65,9.67,75.23,2024-10-30
5050,14,141.09,111.34,355.4,2.84,81.07,2024-10-31
5051,14,18.87,36.33,327.6,59.94,31.94,2024-11-01
5052,14,56.12,27.78,233.6,362.85,95.23,2024-11-02
5053,14,32.99,48.55,374.74,74.24,47.66,2024-11-03
5054,14,4.59,73.47,237.26,34.59,93.04,2024-11-04
5055,14,166.43,58.68,274.78,18.7,78.69,2024-11-05
5056,14,271.67,49.89,202.08,78.67,73.53,2024-11-06
5057,14,56.14,21.01,154.54,370.92,75.75,2024-11-07
5058,14,120.11,34.94,192.58,16.28,35.28,2024-11-08
5059,14,43.9,15.27,26.87,22.15,56.02,2024-11-09
5060,14,347.43,19.65,1.37,20.78,25.95,2024-11-10
5061,14,11.03,53.12,49.73,8.01,28.56,2024-11-11
5062,14,25.72,34.99,41.41,119.26,46.02,2024-11-12
5063,14,219.97,93.55,239.11,72.01,60.59,2024-11-13
5064,14,383.7,56.2,2.16,1.37,49.97,2024-11-14
5065,14,14.34,43.12,5.31,38.08,15.55,2024-11-15
5066,14,89.98,78.1,108.96,8.11,3.8,2024-11-16
5067,14,44.77,5.08,251.55,37.42,7.94,2024-11-17
5068,14,55.46,57.11,504.63,123.38,94.12,2024-11-18
5069,14,39.06,70.11,79.54,92.3,34.92,2024-11-19
5070,14,323.53,14.06,254.89,65.21,42.19,2024-11-20
5071,14,32.02,53.4,39.33,149.66,86.63,2024-11-21
5072,14,37.34,18.3,441.08,65.39,70.73,2024-11-22
5073,14,304.98,0.23,268.2,27.09,41.48,2024-11-23
5074,14,183.17,30.71,152.9,29.31,75.14,2024-11-24
5075,14,12.86,50.02,91.07,61.18,58.08,2024-11-25
5076,14,52.69,52.41,456.93,72.2,73.12,2024-11-26
5077,14,64.57,55.79,218.49,54.98,86.63,2024-11-27
5078,14,296.73,109.54,189.1,44.79,12.21,2024-11-28
5079,14,15.7,60.79,164.81,21.96,25.5,2024-11-29
5080,14,439.09,38.61,125.24,62.99,51.72,2024-11-30
5081,14,173.44,25.41,80.43,67.06,63.57,2024-12-01
5082,14,4.25,23.27,150.3,55.38,84.16,2024-12-02
5083,14,268.23,50.11,7.87,83.08,25.28,2024-12-03
5084,14,33.07,86.79,71.75,35.01,86.32,2024-12-04
5085,14,25.24,60.45,119.27,58.45,59.94,2024-12-05
5086,14,84.01,59.29,9.17,52.19,11.5,2024-12-06
5087,14,138.42,54.19,90.27,8.17,52.06,2024-12-07
5088,14,26.13,9.81,181.15,369.74,83.73,2024-12-08
5089,14,108.6,26.15,69.97,18.59,59.4,2024-12-09
5090,14,34.46,52.21,368.24,50.24,15.35,2024-12-10
5091,14,16.18,7.05,313.17,3.2,82.52,2024-12-11
5092,14,110.01,28.57,178.06,73.09,100.0,2024-12-12
5093,14,30.46,1.87,76.25,24.24,45.77,2024-12-13
5094,14,70.19,14.18,139.1,27.14,85.98,2024-12-14
5095,14,40.99,1.33,91.95,131.42,70.46,2024-12-15
5096,14,462.28,13.67,39.11,26.53,86.26,2024-12-16
5097,14,28.84,49.36,16.83,1391.19,81.46,2024-12-17
5098,14,246.27,10.46,67.82,22.98,23.54,2024-12-18
5099,14,277.9,11.94,103.67,55.96,74.7,2024-12-19
5100,14,171.37,32.31,141.11,31.61,63.5,2024-12-20
5101,14,226.43,87.41,300.6,68.16,51.64,2024-12-21
5102,14,127.68,28.33,96.16,59.22,5.3,2024-12-22
5103,14,361.07,19.82,452.88,59.28,79.04,2024-12-23
5104,14,18.6,75.51,17.58,1209.9,65.66,2024-12-24
5105,14,28.13,1.52,212.12,27.54,82.43,2024-12-25
5106,14,12.33,5.19,294.93,33.22,51.39,2024-12-26
5107,14,83.97,14.46,83.79,59.61,71.97,2024-12-27
5108,14,60.51,60.71,170.3,171.68,40.31,2024-12-28
5109,14,64.73,87.51,185.55,13.52,98.59,2024-12-29
5110,14,135.7,51.92,626.67,18.91,44.21,2024-12-30
5111,15,42.92,133.43,271.12,23.77,94.52,2024-01-01
5112,15,392.13,11.59,127.24,16.82,28.95,2024-01-02
5113,15,52.54,95.01,139.28,102.02,65.39,2024-01-03
5114,15,13.57,26.05,15.27,20.8,77.63,2024-01-04
5115,15,11.58,24.86,28.43,1261.01,5.7,2024-01-05
5116,15,132.39,115.33,10.35,58.82,76.74,2024-01-06
5117,15,103.5,5.34,27.93,89.17,85.36,2024-01-07
5118,15,472.18,10.12,116.31,73.85,70.72,2024-01-08
5119,15,27.93,4.53,78.3,33.72,55.26,2024-01-09
5120,15,20.56,22.33,237.98,53.38,56.25,2024-01-10
5121,15,51.61,19.74,229.43,77.35,89.94,2024-01-11
5122,15,121.63,198.71,120.21,14.16,60.51,2024-01-12
5123,15,6.49,34.67,73.78,173.34,25.92,2024-01-13
5124,15,88.81,83.09,89.55,61.15,12.13,2024-01-14
5125,15,349.51,54.59,521.92,46.92,64.35,2024-01-15
5126,15,100.56,6.41,240.86,15.07,24.91,2024-01-16
5127,15,35.53,2.08,495.94,0.77,28.14,2024-01-17
5128,15,71.46,0.87,486.0,29.9,86.93,2024-01-18
5129,15,19.0,37.3,59.06,83.8,82.81,2024-01-19
5130,15,142.73,95.56,262.55,26.01,24.15,2024-01-20
5131,15,7.51,30.0,89.71,24.54,67.08,2024-01-21
5132,15,4.5,4.69,134.99,29.32,4.27,2024-01-22
5133,15,197.68,0.35,195.57,145.31,49.33,2024-01-23
5134,15,204.91,11.07,474.34,35.27,61.84,2024-01-24
5135,15,212.86,9.75,1.93,1155.22,42.12,2024-01-25
5136,15,54.75,4.93,191.97,13.24,97.17,2024-01-26
5137,15,312.15,93.39,393.34,93.84,92.21,2024-01-27
5138,15,192.55,19.25,356.05,12.8,16.83,2024-01-28
5139,15,93.54,45.89,438.93,10.72,19.98,2024-01-29
5140,15,575.09,9.27,71.18,16.94,27.46,2024-01-30
5141,15,274.63,55.22,22.45,178.49,12.67,2024-01-31
5142,15,1.92,28.19,291.29,261.87,50.92,2024-02-01
5143,15,127.07,0.35,557.94,1422.77,17.67,2024-02-02
5144,15,435.0,16.98,26.42,119.53,90.46,2024-02-03
5145,15,158.35,20.11,128.31,96.27,23.04,2024-02-04
5146,15,0.59,50.06,325.47,127.6,44.2,2024-02-05
5147,15,341.4,24.25,382.44,88.1,46.55,2024-02-06
5148,15,205.54,12.88,296.17,11.04,58.09,2024-02-07
5149,15,15.39,93.91,66.25,75.26,98.29,2024-02-08
5150,15,5.04,89.66,52.17,52.65,58.05,2024-02-09
5151,15,433.91,155.65,558.22,2.75,25.48,2024-02-10
5152,15,523.37,2.55,139.98,147.7,88.31,2024-02-11
5153,15,58.78,39.47,243.86,63.15,52.46,2024-02-12
5154,15,91.38,59.42,396.83,57.92,14.41,2024-02-13
5155,15,22.6,13.37,171.82,21.84,95.6,2024-02-14
5156,15,343.09,24.92,28.9,89.09,89.3,2024-02-15
5157,15,108.69,2.71,304.02,155.74,35.58,2024-02-16
5158,15,335.78,4.9,49.2,14.02,25.77,2024-02-17
5159,15,251.49,82.15,8.61,106.27,84.18,2024-02-18
5160,15,12.87,29.57,119.54,11.03,33.83,2024-02-19
5161,15,160.87,90.98,52.05,16.98,33.78,2024-02-20
5162,15,141.87,54.32,248.7,226.85,89.77,2024-02-21
5163,15,45.52,155.82,24.06,287.89,67.26,2024-02-22
5164,15,10.77,33.92,442.16,103.0,21.45,2024-02-23
5165,15,231.14,58.7,804.47,211.65,12.43,2024-02-24
5166,15,234.07,6.53,138.73,8.86,5.25,2024-02-25
5167,15,76.26,54.79,382.24,21.26,27.57,2024-02-26
5168,15,37.28,145.77,24.26,32.38,43.52,2024-02-27
5169,15,71.33,11.21,251.65,223.02,21.18,2024-02-28
5170,15,16.3,63.92,96.32,10.32,84.71,2024-02-29
5171,15,22.25,2.21,114.79,191.15,32.64,2024-03-01
5172,15,102.89,34.6,206.09,166.23,93.28,2024-03-02
5173,15,166.49,65.99,260.2,118.53,36.0,2024-03-03
5174,15,59.73,3.88,136.5,10.98,80.02,2024-03-04
5175,15,321.44,143.9,39.23,183.25,76.01,2024-03-05
5176,15,127.68,67.41,211.75,27.53,29.98,2024-03-06
5177,15,44.71,12.05,194.08,214.46,63.5,2024-03-07
5178,15,31.57,30.92,74.84,31.64,65.31,2024-03-08
5179,15,341.18,9.89,153.44,12.27,32.12,2024-03-09
5180,15,87.92,18.72,259.24,136.76,82.55,2024-03-10
5181,15,71.96,20.01,93.68,30.65,68.1,2024-03-11
5182,15,50.79,15.45,37.95,27.04,13.54,2024-03-12
5183,15,80.14,13.19,240.58,228.0,3.79,2024-03-13
5184,15,88.26,7.32,81.01,1.67,59.21,2024-03-14
5185,15,30.76,30.54,125.23,119.28,84.18,2024-03-15
5186,15,265.05,27.12,70.64,6.98,7.78,2024-03-16
5187,15,257.02,17.04,29.3,71.65,17.63,2024-03-17
5188,15,112.69,76.27,19.4,21.53,96.03,2024-03-18
5189,15,121.81,64.25,218.94,83.28,27.34,2024-03-19
5190,15,149.12,21.32,158.83,19.34,65.4,2024-03-20
5191,15,35.32,37.95,120.46,0.45,60.85,2024-03-21
5192,15,47.78,68.18,114.44,34.02,89.02,2024-03-22
5193,15,25.42,42.0,107.13,81.63,87.47,2024-03-23
5194,15,15.82,58.8,114.24,55.21,89.35,2024-03-24
5195,15,119.22,17.98,494.48,15.06,65.55,2024-03-25
5196,15,36.79,39.15,41.65,34.71,74.43,2024-03-26
5197,15,64.53,26.91,312.26,30.38,17.13,2024-03-27
5198,15,67.8,37.72,89.66,11.73,79.52,2024-03-28
5199,15,47.72,16.18,142.02,222.62,65.1,2024-03-29
5200,15,373.55,20.76,283.75,114.36,64.18,2024-03-30
5201,15,35.14,27.46,174.34,10.34,29.5,2024-03-31
5202,15,77.24,24.27,126.44,82.62,98.57,2024-04-01
5203,15,165.74,113.75,152.14,7.08,31.62,2024-04-02
5204,15,281.64,27.88,110.56,37.69,84.02,2024-04-03
5205,15,33.54,21.22,350.69,52.37,57.46,2024-04-04
5206,15,316.89,1.9,13.08,77.34,20.99,2024-04-05
5207,15,283.07,3.46,138.37,513.35,87.28,2024-04-06
5208,15,24.84,9.77,116.67,214.3,53.67,2024-04-07
5209,15,7.4,2.53,31.44,19.42,40.35,2024-04-08
5210,15,190.51,19.99,180.9,103.0,65.15,2024-04-09
5211,15,11.35,0.55,179.28,26.37,91.14,2024-04-10
5212,15,29.27,56.38,323.13,291.14,95.1,2024-04-11
5213,15,865.7,41.8,61.1,56.46,21.73,2024-04-12
5214,15,48.17,22.83,5.69,50.0,69.04,2024-04-13
5215,15,90.92,0.32,575.97,4.84,5.92,2024-04-14
5216,15,574.58,14.38,115.89,198.06,90.39,2024-04-15
5217,15,65.84,7.69,79.98,90.2,70.52,2024-04-16
5218,15,120.9,103.36,333.42,132.03,74.04,2024-04-17
5219,15,35.93,30.65,108.15,176.31,61.79,2024-04-18
5220,15,14.46,8.72,234.2,11.27,79.23,2024-04-19
5221,15,52.37,7.03,474.67,324.86,54.69,2024-04-20
5222,15,262.62,63.46,999.99,0.89,7.22,2024-04-21
5223,15,44.66,30.55,5.01,41.41,86.95,2024-04-22
5224,15,465.98,10.95,66.9,8.77,57.61,2024-04-23
5225,15,80.07,172.24,175.32,38.29,11.46,2024-04-24
5226,15,97.51,6.01,31.04,21.25,11.59,2024-04-25
5227,15,51.61,13.37,188.71,17.9,5.39,2024-04-26
5228,15,138.88,20.58,311.45,48.13,87.1,2024-04-27
5229,15,32.52,4.27,210.37,199.47,35.0,2024-04-28
5230,15,121.5,8.56,75.46,22.71,8.22,2024-04-29
5231,15,184.01,0.95,200.86,195.68,29.76,2024-04-30
5232,15,177.33,2.16,52.26,122.48,87.46,2024-05-01
5233,15,98.18,31.69,142.03,156.48,78.23,2024-05-02
5234,15,182.04,0.29,229.1,201.54,2.42,2024-05-03
5235,15,213.11,48.01,43.09,24.53,60.78,2024-05-04
5236,15,6.19,3.29,313.17,24.92,25.89,2024-05-05
5237,15,73.28,85.97,33.73,36.03,88.65,2024-05-06
5238,15,86.42,7.06,327.57,28.14,39.21,2024-05-07
5239,15,448.52,82.28,2.33,62.58,3.62,2024-05-08
5240,15,16.03,39.54,618.68,13.56,53.37,2024-05-09
